date,temperature_2m_mean,temperature_2m_max,temperature_2m_min,precipitation_sum,et0_fao_evapotranspiration,shortwave_radiation_sum,windspeed_10m_max,temp_anomaly,aridity_index,water_balance,cumulative_water_balance,temp_rolling_12m,precip_rolling_12m
2002-12-01,12.970967741935485,16.654838709677417,9.922580645161291,99.7,1.7096774193548387,8.22741935483871,21.448387096774194,-4.855375870421753,0.01713103626608055,97.99032258064517,412.64479953917055,17.604299155145927,457.8
2003-01-01,10.925806451612903,13.838709677419354,8.574193548387097,189.6,1.6767741935483873,8.358709677419355,25.76774193548387,-6.900537160744335,0.008839083782542896,187.9232258064516,600.5680253456221,17.68682603686636,601.4
2003-02-01,9.971428571428572,13.675,6.767857142857143,109.6,1.9789285714285716,12.174999999999999,19.99285714285714,-7.854915040928667,0.018039458262794638,107.62107142857143,708.1890967741936,17.58890937019969,698.7
2003-03-01,13.096774193548388,17.903225806451612,8.90967741935484,21.2,2.923548387096774,18.159032258064517,17.93548387096774,-4.72956941880885,0.1372557928214448,18.276451612903227,726.4655483870968,17.560683563748082,680.6
2003-04-01,14.936666666666667,19.276666666666664,11.023333333333333,112.9,3.4436666666666667,21.216,19.19333333333333,-2.889676945690571,0.030474926253687317,109.45633333333333,835.9218817204301,17.566516897081414,765.3000000000001
2003-05-01,17.42258064516129,21.883870967741935,13.09032258064516,53.1,4.094516129032258,24.488709677419354,17.90967741935484,-0.4037629671959486,0.0769645888915838,49.005483870967744,884.9273655913978,17.446893241167434,795.0
2003-06-01,24.516666666666666,30.040000000000003,18.71333333333333,0.4,5.8469999999999995,26.999333333333333,16.686666666666667,6.690323054309427,11.693999999999999,-5.446999999999999,879.4803655913978,17.525226574500767,794.1
2003-07-01,27.187096774193545,32.57741935483871,21.738709677419354,0.0,6.359354838709678,26.67290322580645,18.374193548387098,9.360753161836307,63.59354838709678,-6.359354838709678,873.1210107526881,17.7582910906298,792.2
2003-08-01,27.845161290322583,33.483870967741936,22.187096774193545,0.2,5.946774193548387,23.77064516129032,17.86774193548387,10.018817677965345,19.822580645161285,-5.7467741935483865,867.3742365591397,18.04108678955453,757.3
2003-09-01,23.233333333333334,28.19,18.946666666666665,16.1,4.217333333333333,19.053333333333335,17.923333333333336,5.406989720976096,0.26032921810699583,11.882666666666669,879.2569032258064,18.084142345110088,752.1
2003-10-01,19.73225806451613,24.02258064516129,16.358064516129033,84.89999999999999,2.7912903225806454,13.227741935483872,17.812903225806455,1.9059144521588927,0.032838709677419364,82.10870967741934,961.3656129032257,18.0865616999488,815.2
2003-11-01,15.256666666666666,19.45,11.973333333333333,62.7,2.1083333333333334,9.925666666666666,19.243333333333332,-2.5696769456905724,0.033572186836518046,60.59166666666667,1021.9572795698924,18.09128392217102,750.4
2003-12-01,11.13225806451613,14.816129032258065,8.238709677419354,138.4,1.5612903225806452,8.173225806451613,21.73225806451613,-6.694085547841109,0.011272854314661698,136.83870967741936,1158.7959892473118,17.938058115719407,789.1000000000001
2004-01-01,11.03225806451613,15.103225806451613,7.635483870967741,73.5,1.6803225806451614,9.81225806451613,19.103225806451615,-6.794085547841108,0.022830469845722304,71.81967741935483,1230.6156666666666,17.94692908346134,673.0
2004-02-01,11.37241379310345,16.29310344827586,7.362068965517241,31.9,2.18448275862069,13.681034482758621,18.089655172413792,-6.453929819253789,0.06826508620689656,29.71551724137931,1260.331183908046,18.063677851934248,595.3000000000001
2004-03-01,12.416129032258064,16.980645161290322,8.516129032258064,55.6,2.633870967741936,17.215806451612906,18.10967741935484,-5.410214580099174,0.047286731916372275,52.96612903225807,1313.297312940304,18.00695742182672,629.7
2004-04-01,14.246666666666666,18.746666666666666,10.026666666666667,79.1,3.6493333333333333,21.812333333333335,22.026666666666664,-3.579676945690572,0.046077441077441085,75.45066666666666,1388.7479796069706,17.94945742182672,595.9
2004-05-01,15.974193548387097,19.806451612903224,12.306451612903226,122.0,3.6503225806451614,21.460645161290323,21.580645161290324,-1.8521500639701411,0.029896171831655705,118.34967741935483,1507.0976570263254,17.82875849709554,664.8
2004-06-01,21.89333333333333,27.136666666666667,16.37333333333333,2.0,5.432666666666666,27.011333333333333,17.836666666666666,4.066989720976093,2.5869841269841265,-3.432666666666666,1503.6649903596588,17.610147385984426,666.4
2004-07-01,24.741935483870968,30.23548387096774,19.374193548387098,0.1,6.029032258064516,26.94516129032258,19.693548387096776,6.91559187151373,30.14516129032258,-5.929032258064517,1497.7359581015942,17.406383945124215,666.5
2004-08-01,26.29032258064516,31.625806451612902,21.27741935483871,2.6,5.7383870967741935,24.065806451612904,19.43548387096774,8.463978968287922,2.125328554360812,-3.1383870967741934,1494.5975710048199,17.276814052651094,668.9000000000001
2004-09-01,23.92,29.33,19.013333333333332,4.0,4.616666666666666,19.487666666666666,18.006666666666668,6.093656387642763,1.1260162601626016,-0.6166666666666663,1493.9809043381533,17.334036274873316,656.8000000000001
