Date,SARIMA,LSTM,Ridge,Prophet,RL_Best_Forecast,RL_Best_Forecast_Lower,RL_Best_Forecast_Upper,RL_Best_Forecast_Std,Model_Used
2039-01-01,74.85669718382077,58.63532,76.28590892368246,56.404655733522745,58.63532,40.850028073160175,76.42061192683983,9.074128534101952,LSTM
2039-02-01,80.36406931489095,60.27438,116.8055265296409,70.4143497584193,80.36406931489095,38.55209874241822,122.17603988736369,21.33263804717997,SARIMA
2039-03-01,106.02101576439571,72.26443,149.73512266508814,91.61926280059522,106.02101576439571,50.127474469356116,161.9145570594353,28.517112905632448,SARIMA
2039-04-01,133.05129969477258,97.03854,175.07469733002415,116.10778700259958,133.05129969477258,76.58352030837338,189.51907908117178,28.810091523673066,SARIMA
2039-05-01,137.70700211226867,128.52507,192.8242505244489,144.60645211255192,128.52507,79.80080216725932,177.24933783274068,24.859320322826875,LSTM
2039-06-01,160.64360007905043,160.76894,202.98378224836244,173.90625629199275,160.76894,126.93129368916325,194.60658631083672,17.26410526063099,LSTM
2039-07-01,188.81312769001408,182.3931,205.5532925017648,203.86176434729344,182.3931,163.11379066863174,201.67240933136827,9.836382311922584,LSTM
2039-08-01,178.01101160705284,183.45293,200.53278128465587,182.46468163419743,183.45293,141.1912349095326,225.71462509046742,21.562089331871128,LSTM
2039-09-01,139.0889793021179,161.8049,187.9222485970357,134.7427961250922,161.8049,120.33654397852658,203.27325602147343,21.157324500751752,LSTM
2039-10-01,118.40327353528316,125.2657,167.7216944389044,100.121261039739,118.40327353528316,69.85071568636141,166.9558313842049,24.771713188225384,SARIMA
2039-11-01,85.82356820206228,88.05827,139.9311188102618,66.95458940655428,88.05827,34.94265217465416,141.17388782534584,27.09980501293155,LSTM
2039-12-01,80.32069157794415,65.2598,104.55052171110792,52.61761139220452,65.2598,27.36157463773496,103.15802536226504,19.335829266461754,LSTM
2040-01-01,75.89260545393138,58.736416,79.13045991238235,53.53415810035122,58.736416,37.36168653141735,80.11114546858265,10.905474218664619,LSTM
2040-02-01,81.3084757389128,60.157784,119.71466549960844,65.04089942227718,81.3084757389128,35.48074573671653,127.13620574110908,23.381494899079733,SARIMA
2040-03-01,106.53844909899924,71.72826,152.7088496163233,92.82341515648156,106.53844909899924,48.31151172553329,164.7653864724652,29.707621108911198,SARIMA
2040-04-01,133.1188040329164,96.07856,178.11301226252698,114.35928086905164,133.1188040329164,73.35336012715715,192.88424793867563,30.492573421305735,SARIMA
2040-05-01,137.69868650953896,127.517006,195.9271534382194,145.98654965435853,127.517006,75.94338081401776,179.09063118598223,26.31307407448074,LSTM
2040-06-01,160.25412411406245,159.74112,206.1512731434006,179.1929376552592,159.74112,122.66745480198708,196.8147851980129,18.915135305108635,LSTM
2040-07-01,187.95460893067784,181.83403,208.78537137807052,198.0876824675512,181.83403,161.75563859438842,201.9124214056116,10.244077247761027,LSTM
2040-08-01,177.3326292105233,183.62778,203.8294481422293,182.52526372946133,183.62778,140.6431816460411,226.6123783539589,21.93091752753004,LSTM
2040-09-01,139.05712208403068,162.69333,191.2835034358768,134.58433058821927,162.69333,118.515594232836,206.871065767164,22.539661105695924,LSTM
2040-10-01,118.7154169781889,126.51708,171.14753725901312,103.77662227344118,118.7154169781889,69.51734992187886,167.91348403449894,25.101054620566345,SARIMA
2040-11-01,86.67745754852372,89.2869,143.42154961163826,63.675961717730594,89.2869,31.930502152668673,146.64329784733133,29.26346828945476,LSTM
2040-12-01,81.265798909064,65.72511,108.10554049375202,49.86110186845686,65.72511,23.606989023602843,107.84323097639717,21.488837232855694,LSTM
